d Bound
1.51435435435 5.1052705796
1.51435435435 2.90560769567
1.52135135135 5.10162402664
1.52135135135 2.73123625729
1.52834834835 5.1454561705
1.52834834835 2.71620568611
1.53534534535 5.14377127261
1.53534534535 2.83341749465
1.54234234234 5.09865465602
1.54234234234 2.8556282178
1.54933933934 5.04695560423
1.54933933934 2.84403773576
1.55633633634 5.08355267697
1.55633633634 2.94755024029
1.56333333333 5.14218824266
1.56333333333 2.72592087288
1.57033033033 5.12796564945
1.57033033033 2.65759205305
1.57732732733 5.11318526356
1.57732732733 2.94340656692
1.58432432432 5.13192775663
1.58432432432 2.82793151449
1.59132132132 5.06947114618
1.59132132132 2.61871340291
1.59831831832 5.15110381525
1.59831831832 2.82618930325
1.60531531532 5.17102111189
1.60531531532 2.84198978903
1.61231231231 5.14636927662
1.61231231231 2.74961967961
1.61930930931 5.12429163014
1.61930930931 2.69947196142
1.62630630631 5.06472380177
1.62630630631 2.86955928075
1.6333033033 5.11444795884
1.6333033033 2.68172661363
1.6403003003 5.15254970029
1.6403003003 2.8232977395
1.6472972973 5.12564685894
1.6472972973 2.84230554408
1.65429429429 5.18422563498
1.65429429429 2.68980155436
1.66129129129 5.16910375597
1.66129129129 2.81682671763
1.66828828829 5.12906228414
1.66828828829 2.7317989571
1.67528528529 5.17461180998
1.67528528529 2.63849812627
1.68228228228 5.13785958994
1.68228228228 3.04840020876
1.68927927928 5.2129232906
1.68927927928 2.67088059145
1.69627627628 5.1302768352
1.69627627628 2.61954996503
1.70327327327 5.20821657315
1.70327327327 2.68368322426
1.71027027027 5.24928273232
1.71027027027 2.86780276653
1.71726726727 5.203372954
1.71726726727 2.72750250427
1.72426426426 5.21272258804
1.72426426426 2.62411974387
1.73126126126 5.22220501293
1.73126126126 2.91670394665
1.73825825826 5.1967456877
1.73825825826 2.77068667258
1.74525525526 5.23852397062
1.74525525526 2.94302302539
1.75225225225 5.27673496143
1.75225225225 2.6554605662
1.75924924925 5.1634393984
1.75924924925 2.83754958526
1.76624624625 5.23595605781
1.76624624625 2.97648177306
1.77324324324 5.20488579219
1.77324324324 2.76799448529
1.78024024024 5.22797965892
1.78024024024 2.89650637524
1.78723723724 5.17691641954
1.78723723724 2.75360282382
1.79423423423 5.2414050445
1.79423423423 2.74794703601
1.80123123123 5.23920321112
1.80123123123 2.93876612101
1.80822822823 5.30392313113
1.80822822823 2.44556615261
1.81522522523 5.27411013123
1.81522522523 2.68151463129
1.82222222222 5.28416661338
1.82222222222 2.76305768597
1.82921921922 5.18364974201
1.82921921922 2.73094038918
1.83621621622 5.27997764048
1.83621621622 2.64746690516
1.84321321321 5.29846590824
1.84321321321 2.75063654526
1.85021021021 5.28079262543
1.85021021021 2.74304536033
1.85720720721 5.29595087875
1.85720720721 2.9730019936
1.8642042042 5.3105990134
1.8642042042 1.46815182891
1.8712012012 5.30796674425
1.8712012012 2.78215854327
1.8781981982 5.28524131543
1.8781981982 2.64996852
1.8851951952 5.29409130806
1.8851951952 2.69944194161
1.89219219219 5.23565372765
1.89219219219 2.6620597225
1.89918918919 5.30137306548
1.89918918919 3.03509274655
1.90618618619 5.27907696014
1.90618618619 2.85446826798
1.91318318318 5.29742892575
1.91318318318 2.79267865117
1.92018018018 5.37741533797
1.92018018018 2.83991599326
1.92717717718 5.31711772207
1.92717717718 2.6929162763
1.93417417417 5.37675876851
1.93417417417 2.81684017107
1.94117117117 5.36782497197
1.94117117117 2.8855545513
1.94816816817 5.25002448802
1.94816816817 2.69381447154
1.95516516517 5.46222168976
1.95516516517 2.66084210806
1.96216216216 5.29775812801
1.96216216216 1.6137592515
1.96915915916 5.30546478855
1.96915915916 2.75676348307
1.97615615616 5.45903026149
1.97615615616 2.50212459878
1.98315315315 5.31064354875
1.98315315315 2.21606618256
1.99015015015 5.34039441445
1.99015015015 2.91839631306
1.99714714715 5.32742273728
1.99714714715 2.76679215222
2.00414414414 5.35509408079
2.00414414414 1.03100157261
2.01114114114 5.43043797087
2.01114114114 2.6978000326
2.01813813814 5.36240889933
2.01813813814 2.83588775583
2.02513513514 5.33792054715
2.02513513514 2.81222985105
2.03213213213 5.33193493621
2.03213213213 1.66414672101
2.03912912913 5.33088737808
2.03912912913 2.67277114563
2.04612612613 5.46289727036
2.04612612613 2.23988923675
2.05312312312 5.29024552419
2.05312312312 2.65801471374
2.06012012012 5.47780878211
2.06012012012 2.83765926641
2.06711711712 5.37712569789
2.06711711712 1.45751595927
2.07411411411 5.36508053971
2.07411411411 2.60980393873
2.08111111111 5.31485375894
2.08111111111 2.86876649346
2.08810810811 5.30127972557
2.08810810811 1.37031956035
2.09510510511 5.33109963407
2.09510510511 2.84835776569
2.1021021021 5.36920638867
2.1021021021 2.61942686559
2.1090990991 5.45834603203
2.1090990991 2.67894447691
2.1160960961 5.44875727335
2.1160960961 2.79046635259
2.12309309309 5.51858711682
2.12309309309 1.23665523663
2.13009009009 5.47105215926
2.13009009009 2.95892595448
2.13708708709 5.38488840998
2.13708708709 1.23086500595
2.14408408408 5.33769478549
2.14408408408 2.32276174435
2.15108108108 5.49828743979
2.15108108108 2.72764379991
2.15807807808 5.35698915579
2.15807807808 2.84040698275
2.16507507508 5.51247516385
2.16507507508 2.94908410868
2.17207207207 5.346899416
2.17207207207 2.07232896807
2.17906906907 5.34980596261
2.17906906907 2.71057173263
2.18606606607 5.27495947838
2.18606606607 2.42651490884
2.19306306306 5.24261897538
2.19306306306 2.91917515501
2.20006006006 5.24570475982
2.20006006006 2.91118036448
2.20705705706 5.24350320135
2.20705705706 2.88765982345
2.21405405405 5.23462632557
2.21405405405 2.88513988217
2.22105105105 5.2664630793
2.22105105105 2.96449325775
2.22804804805 5.26193498746
2.22804804805 2.96493544537
2.23504504505 5.2743690224
2.23504504505 2.94420575931
2.24204204204 5.27746994071
2.24204204204 2.9710510967
2.24903903904 5.23517588683
2.24903903904 2.88402320449
2.25603603604 5.29479109987
2.25603603604 2.77285652112
2.26303303303 5.25027523094
2.26303303303 2.96494946172
2.27003003003 5.29532971244
2.27003003003 2.85401248928
2.27702702703 5.31179293124
2.27702702703 1.8581825112
2.28402402402 5.29895152469
2.28402402402 1.53065672421
2.29102102102 5.27505596571
2.29102102102 1.44484699395
2.29801801802 5.31089106148
2.29801801802 1.50221436417
2.30501501502 5.31741152479
2.30501501502 1.33393537295
2.31201201201 5.30724914993
2.31201201201 1.65524164265
2.31900900901 5.27529926478
2.31900900901 1.97303615178
2.32600600601 5.32617746022
2.32600600601 1.17711113196
2.333003003 5.27501737586
2.333003003 1.97097459476
2.34 5.36848845651
2.34 2.09073769339
2.346996997 5.32734490545
2.346996997 1.58536599072
2.35399399399 5.30562467769
2.35399399399 2.03185924601
2.36099099099 5.29304683815
2.36099099099 1.41456276986
2.36798798799 5.30913188715
2.36798798799 2.02130256208
2.37498498498 5.34301410363
2.37498498498 1.18670905159
2.38198198198 5.33032201817
2.38198198198 1.2573536785
2.38897897898 5.33618967891
2.38897897898 1.36511793831
2.39597597598 5.32915648396
2.39597597598 1.48237245108
2.40297297297 5.3570597397
2.40297297297 1.67475553336
2.40996996997 5.37162049922
2.40996996997 1.17762445233
2.41696696697 5.32633794773
2.41696696697 1.36756339017
2.42396396396 5.42448380908
2.42396396396 2.14724089377
2.43096096096 5.36099997743
2.43096096096 1.50789739909
2.43795795796 5.37137178449
2.43795795796 1.12885240659
2.44495495495 5.46438481399
2.44495495495 1.02233284414
2.45195195195 5.45514063129
2.45195195195 1.12443530688
2.45894894895 5.3794079216
2.45894894895 1.56727562838
2.46594594595 5.42958158178
2.46594594595 1.08911647648
2.47294294294 5.40539720088
2.47294294294 1.51390549629
2.47993993994 5.38111982073
2.47993993994 1.3818613751
2.48693693694 5.41141699625
2.48693693694 1.34467708283
2.49393393393 5.36197629897
2.49393393393 1.57325270299
2.50093093093 5.39296282043
2.50093093093 1.18480645017
2.50792792793 5.48642132354
2.50792792793 2.06400973104
2.51492492492 5.38131117713
2.51492492492 1.78285127403
2.52192192192 5.39408045635
2.52192192192 1.02213971906
2.52891891892 5.43252266157
2.52891891892 1.296925529
2.53591591592 5.39845440679
2.53591591592 2.03305731227
2.54291291291 5.4499724103
2.54291291291 1.08313436421
2.54990990991 5.48458139795
2.54990990991 1.06466428974
2.55690690691 5.42569322205
2.55690690691 1.27531474496
2.5639039039 5.39476634623
2.5639039039 1.20275112643
2.5709009009 5.46652084458
2.5709009009 1.73881352422
2.5778978979 5.41651919967
2.5778978979 1.22496437402
2.58489489489 5.48264710769
2.58489489489 1.20175203021
2.59189189189 5.39111732808
2.59189189189 1.06299333695
2.59888888889 5.37093239148
2.59888888889 1.40452911125
2.60588588589 5.44558707139
2.60588588589 1.29375554432
2.61288288288 5.40370495563
2.61288288288 1.43446327247
2.61987987988 5.34854663951
2.61987987988 1.0588900152
2.62687687688 5.34632708794
2.62687687688 1.10268092727
2.63387387387 5.42866671631
2.63387387387 1.19197976336
2.64087087087 5.32123589415
2.64087087087 1.12962769688
2.64786786787 5.35878996719
2.64786786787 1.27995004146
2.65486486486 5.36133591272
2.65486486486 1.02490194371
2.66186186186 5.34304082424
2.66186186186 1.12721015637
2.66885885886 5.35806738441
2.66885885886 1.14531556456
2.67585585586 5.29417827158
2.67585585586 1.11359365343
2.68285285285 5.32382732943
2.68285285285 1.12413233734
2.68984984985 5.34453440336
2.68984984985 1.3193387871
2.69684684685 5.32225799682
2.69684684685 1.09497206166
2.70384384384 5.32079844118
2.70384384384 1.29131362155
2.71084084084 5.38363308023
2.71084084084 1.05974974684
2.71783783784 5.33933712276
2.71783783784 1.04665701986
2.72483483483 5.34745278712
2.72483483483 1.42478774329
2.73183183183 5.35578847329
2.73183183183 1.16552670833
2.73882882883 5.35547248321
2.73882882883 1.15524963829
2.74582582583 5.35165833287
2.74582582583 1.09318104192
2.75282282282 5.36532717595
2.75282282282 1.12802950789
2.75981981982 5.35243346848
2.75981981982 1.09046253604
2.76681681682 5.39558863309
2.76681681682 1.08360833508
2.77381381381 5.35062949936
2.77381381381 1.394463245
2.78081081081 5.42966699385
2.78081081081 1.23912953825
2.78780780781 5.36965487323
2.78780780781 1.53347647068
2.7948048048 5.37634946779
2.7948048048 1.36218576043
2.8018018018 5.41732362606
2.8018018018 1.19166781822
2.8087987988 5.39349292449
2.8087987988 1.0695226697
2.8157957958 5.47687134604
2.8157957958 1.43548755944
2.82279279279 5.39640572593
2.82279279279 1.62856135896
2.82978978979 5.46210681453
2.82978978979 1.239274478
2.83678678679 5.39339182716
2.83678678679 1.12610997929
2.84378378378 5.53327957829
2.84378378378 1.07197856838
2.85078078078 5.42447510517
2.85078078078 1.12052097618
2.85777777778 5.43285544277
2.85777777778 1.15377445901
2.86477477477 5.41017207301
2.86477477477 1.22520233935
2.87177177177 5.3722345929
2.87177177177 1.2455171153
2.87876876877 5.4125405006
2.87876876877 1.10974125896
2.88576576577 5.38060466977
2.88576576577 1.28823883367
2.89276276276 5.40456796258
2.89276276276 1.05660489711
2.89975975976 5.47535801766
2.89975975976 1.54217536243
2.90675675676 5.37505420951
2.90675675676 1.07598523583
2.91375375375 5.4162740363
2.91375375375 1.18043022937
2.92075075075 5.4295910616
2.92075075075 1.25072021016
2.92774774775 5.37288621719
2.92774774775 1.04024601586
2.93474474474 5.39474778716
2.93474474474 1.113688291
2.94174174174 5.36914671379
2.94174174174 1.03591795724
2.94873873874 5.32555736276
2.94873873874 1.66853268473
2.95573573574 5.36041363186
2.95573573574 1.45907102973
2.96273273273 5.35697602561
2.96273273273 1.11795547664
2.96972972973 5.39551528905
2.96972972973 1.27873171223
2.97672672673 5.39151580245
2.97672672673 1.20065129449
2.98372372372 5.3614887632
2.98372372372 1.14093819007
2.99072072072 5.39516977225
2.99072072072 1.07788180464
2.99771771772 5.3656161698
2.99771771772 1.16202525266
3.00471471471 5.35023885661
3.00471471471 1.15261788523
3.01171171171 5.35128948997
3.01171171171 1.21862679565
3.01870870871 5.28359877566
3.01870870871 1.05566229726
3.02570570571 5.39662358589
3.02570570571 1.11855472879
3.0327027027 5.38862204731
3.0327027027 1.3598056181
3.0396996997 5.43388161938
3.0396996997 1.45276532498
3.0466966967 5.37193706016
3.0466966967 1.09102299126
3.05369369369 5.40547278592
3.05369369369 1.55405365907
3.06069069069 5.39720280141
3.06069069069 1.20178704237
3.06768768769 5.38178373349
3.06768768769 1.14694256866
3.07468468468 5.39406009928
3.07468468468 1.04768513116
3.08168168168 5.40883216657
3.08168168168 1.07129399368
3.08867867868 5.39870917179
3.08867867868 1.05025777726
3.09567567568 5.38824637815
3.09567567568 1.35348312259
3.10267267267 5.40095331719
3.10267267267 1.145635825
3.10966966967 5.40696361978
3.10966966967 1.2240026442
3.11666666667 5.3755925452
3.11666666667 1.05011435673
3.12366366366 5.35238522955
3.12366366366 1.08752592813
3.13066066066 5.3074462444
3.13066066066 1.152996106
3.13765765766 5.4026347924
3.13765765766 1.17587263479
3.14465465465 5.40151232424
3.14465465465 1.19696087474
3.15165165165 5.39582240538
3.15165165165 1.44140331137
3.15864864865 5.39892496097
3.15864864865 1.09792411633
3.16564564565 5.38145769862
3.16564564565 1.11866977789
3.17264264264 5.40210038849
3.17264264264 1.08935106623
3.17963963964 5.21556653042
3.17963963964 1.2456517499
3.18663663664 5.26108851595
3.18663663664 1.19111848557
3.19363363363 5.33570353089
3.19363363363 1.19459228867
3.20063063063 5.3771089864
3.20063063063 1.1891000269
3.20762762763 5.41615390081
3.20762762763 1.07045269171
3.21462462462 5.41951025686
3.21462462462 1.0520392969
3.22162162162 5.30483295101
3.22162162162 1.03834345308
3.22861861862 5.21464738107
3.22861861862 1.24747882566
3.23561561562 5.23623142725
3.23561561562 1.20833613788
3.24261261261 5.41303273681
3.24261261261 1.08518012765
3.24960960961 5.15075520166
3.24960960961 1.0669709814
3.25660660661 5.14528728304
3.25660660661 1.0460928079
3.2636036036 5.40206230975
3.2636036036 1.38808545172
3.2706006006 5.24447768425
3.2706006006 1.51635536091
3.2775975976 5.14233882241
3.2775975976 1.11056554447
3.28459459459 5.24575497521
3.28459459459 1.07409485005
3.29159159159 5.33196336268
3.29159159159 1.16788247617
3.29858858859 5.3924654321
3.29858858859 1.1163859974
3.30558558559 5.40926146381
3.30558558559 1.27399381457
3.31258258258 5.38133617111
3.31258258258 1.08226990144
3.31957957958 5.32926236561
3.31957957958 1.17623478328
3.32657657658 5.22984802695
3.32657657658 1.09391863943
3.33357357357 5.26351494211
3.33357357357 1.24673466547
3.34057057057 5.39365950757
3.34057057057 1.10672411142
3.34756756757 5.42656526442
3.34756756757 1.03442073163
3.35456456456 5.22159923638
3.35456456456 1.07327080531
3.36156156156 5.42114785977
3.36156156156 1.13882649079
3.36855855856 5.40478770135
3.36855855856 1.22020086155
3.37555555556 5.41175158666
3.37555555556 1.09962363376
3.38255255255 5.43021158461
3.38255255255 1.13732676838
3.38954954955 5.31501133554
3.38954954955 1.02252022693
3.39654654655 5.22052101497
3.39654654655 1.0391273116
3.40354354354 5.3909569813
3.40354354354 1.06075870588
3.41054054054 5.24831169185
3.41054054054 1.09769847151
3.41753753754 5.20305025041
3.41753753754 1.09134182876
3.42453453453 5.18104145967
3.42453453453 1.04409386487
3.43153153153 5.16126154621
3.43153153153 1.04295907268
3.43852852853 5.43471514056
3.43852852853 1.05123826673
3.44552552553 5.43778575017
3.44552552553 1.11411632696
3.45252252252 5.42872467927
3.45252252252 1.38663791114
3.45951951952 5.39737567678
3.45951951952 1.05381913458
3.46651651652 5.28769232036
3.46651651652 1.07092469344
3.47351351351 5.24578463171
3.47351351351 1.07164566462
3.48051051051 5.22809274459
3.48051051051 1.14883367688
3.48750750751 5.27710114576
3.48750750751 1.07509704443
3.4945045045 5.43391410413
3.4945045045 1.37657011625
3.5015015015 5.42292874014
3.5015015015 1.05741393345
3.5084984985 5.33779878022
